Horizontal,Vertical,RUL,Time,RPM,Load,Degradation
"[1269419.564700307, 7.3585243295573335, 0.9957821372437818, -0.7097470978288491, -0.036989041278202316, 0.014466897595718049, 2.643411630851634]","[2415259.957473259, 7.3585243295573335, 0.995480361387346, -0.6640706393958689, -0.10263065352999345, 0.007197361613420064, 4.0484666482469835]",147,37.96875,2250.0,11000.0,2.5842597889303764e-13
"[1287022.3523847444, 7.3585243295573335, 1.0151699928715, -0.7259759725985142, -0.11438034231792286, 0.05678317719330779, 2.6823379672452092]","[2864733.6310941824, 7.3585243295573335, 1.003275911719058, -0.6235807616734474, -0.09389193962235559, -0.02199186121697596, 4.354027707411827]",147,38.0078125,2250.0,11000.0,2.5941897124000305e-13
"[1331796.9550158272, 7.3585243295573335, 1.0156480741559177, -0.7490034933603282, -0.02243410498967795, 0.056762398833757916, 2.726127210332415]","[2527906.0317016006, 7.3585243295573335, 0.9827216033207498, -0.495089760546112, -0.07201553704117117, -0.008013060043378782, 4.063863556745616]",147,38.046875,2250.0,11000.0,2.604177173079972e-13
"[1217125.6123253906, 7.3585243295573335, 1.0265959832623042, -0.6950956431179693, -0.018026159593939942, 0.01562955825480849, 2.579057532993052]","[2484295.7484137416, 7.3585243295573335, 0.9879850099475389, -0.6162250729748662, -0.09746652708527906, 0.018953782952522372, 3.9992158128278934]",147,38.0859375,2250.0,11000.0,2.6142225556749956e-13
"[1219135.2178598791, 7.3585243295573335, 0.988850631568378, -0.627158390218284, -0.07728865609267606, 0.06495215347116348, 2.6024867794873616]","[2563553.2429890577, 7.3585243295573335, 1.0005521526181214, -0.5776256723885584, -0.13615576459222023, -0.02059206474162734, 4.1705720349138025]",147,38.125,2250.0,11000.0,2.624326247412579e-13
"[1399253.5707087133, 7.3585243295573335, 0.986121817306267, -0.6879568168519152, -0.09134348259426818, 0.08716351165237927, 2.8142902939044205]","[2624476.453647436, 7.3585243295573335, 0.9823400048882229, -0.4765680828416241, -0.12179600936019715, 0.014106439376819843, 4.278708388310623]",147,38.1640625,2250.0,11000.0,2.6344886380591e-13
"[1388464.6050001795, 7.3585243295573335, 0.9784045777280324, -0.7143274296396434, 0.01237638325257187, 0.03820901759101786, 2.7973622155367712]","[2311025.298826811, 7.3585243295573335, 0.9379007979280288, -0.4844652628741106, -0.079041236838534, -0.021478385269162348, 4.019017567808686]",147,38.203125,2250.0,11000.0,2.644710119935808e-13
"[1250385.7309401275, 7.3585243295573335, 1.0064005193791146, -0.6855591009003197, -0.033270045172751124, 0.003963488197930598, 2.6394736263916636]","[2305099.441300592, 7.3585243295573335, 0.9486063701112203, -0.6243869593709341, -0.1009502436701917, 0.0034562251602400663, 3.9787067547986292]",147,38.2421875,2250.0,11000.0,2.6549910879348867e-13
"[1257851.1120839666, 7.3585243295573335, 1.008862242050091, -0.7113033919396488, -0.13741189068588788, 0.052267396399482524, 2.653204553534215]","[2627113.561736419, 7.3585243295573335, 0.967818574284371, -0.5794021695611562, -0.11858254480445309, -0.0047278481262332086, 4.264121011930666]",147,38.28125,2250.0,11000.0,2.665331939535611e-13
"[1369089.5023317803, 7.3585243295573335, 1.0371649320775642, -0.8043438643048222, -0.05686900942022679, 0.07147480878833458, 2.768422439357166]","[2356844.090024236, 7.3585243295573335, 0.9540191125251137, -0.46997237324531094, -0.09294432328362602, -0.0033787891296403814, 4.084189553934122]",147,38.3203125,2250.0,11000.0,2.675733074820593e-13
"[1302145.1606894368, 7.3585243295573335, 1.002717222693172, -0.5973166032683195, 0.028857406665578685, 0.10937410527365847, 2.659145876025055]","[2509571.4544595634, 7.545561285025422, 0.9451150077438947, -0.38162423898286946, -0.09673458098302537, 0.04715503648200936, 4.223498853397877]",147,38.359375,2250.0,11000.0,2.686194896492131e-13
"[1068632.9098211054, 7.3585243295573335, 0.9248956658808368, -0.26861390659232676, 0.12324957793174418, 0.05767132381487223, 2.4389155382412637]","[2437921.880621368, 7.3585243295573335, 0.9251342616576586, -0.3397637417283472, -0.09814569417304854, 0.057200252772789416, 4.2115940320928225]",146,38.3984375,2250.0,11000.0,2.696717809888644e-13
"[1055235.0300433498, 7.3585243295573335, 0.904343755698739, -0.27082582261962074, 0.14947074609716396, -0.0527127924732397, 2.4002997775726915]","[2499374.0352841523, 7.3585243295573335, 0.8871712719636617, -0.17384828047018086, -0.14169360863699007, 0.034505052105674644, 4.195018824280397]",146,38.4375,2250.0,11000.0,2.707302223001208e-13
"[1079543.1580705275, 7.3585243295573335, 0.9245074900782577, -0.3420252831240256, 0.16783993676472828, -0.013121978899799056, 2.4742444473625302]","[2840692.4571987526, 7.3585243295573335, 0.8769491886533125, -0.10206878721446788, -0.16503067152885878, 0.06260883723670144, 4.40282171961225]",146,38.4765625,2250.0,11000.0,2.717948546490181e-13
"[1088748.1702203676, 7.3585243295573335, 0.9554237984492346, -0.34042742722645203, 0.14975312499192758, 0.008040260048910126, 2.4821425345253245]","[2589000.066021982, 7.3585243295573335, 0.8682650107343535, -0.2458473619050725, -0.10776663732657252, 0.09939675970155669, 4.20011383869239]",146,38.515625,2250.0,11000.0,2.728657193701934e-13
"[1098379.0617894456, 7.3585243295573335, 0.8600993951515705, -0.2577120542171669, 0.09285834072756956, -0.003458271633242818, 2.4539649333088334]","[2436417.700274989, 7.3585243295573335, 0.8993467013425982, -0.3784739372898023, -0.1187161339553909, -0.002186209457022727, 4.071096298480834]",146,38.5546875,2250.0,11000.0,2.7394285806856655e-13
"[1112452.0446954751, 7.3585243295573335, 0.8696868514288234, -0.26289679418276046, 0.03404646093311523, -0.04205531666006453, 2.4686476404121693]","[2673208.480738384, 7.3585243295573335, 0.9253126883304703, -0.29821968083531303, -0.16721018573456553, -0.01883677892809474, 4.241749169259668]",146,38.59375,2250.0,11000.0,2.7502631262103235e-13
"[1102680.1950465818, 7.3585243295573335, 0.9129553933995089, -0.3330222093094095, 0.031712932510771896, -0.007513494847219974, 2.5453135753564204]","[2672952.1777025163, 7.3585243295573335, 0.9189147325208021, -0.13472998808971237, -0.19481123447070517, 0.11643049297304832, 4.3474162479155725]",146,38.6328125,2250.0,11000.0,2.7611612517816197e-13
"[1125699.162160604, 7.3585243295573335, 0.8977018931165, -0.2621045735374774, 0.061151560447317226, 0.011128827169474267, 2.5325498263391317]","[2351449.1300277207, 7.3585243295573335, 0.8763289203291891, -0.07488852836997273, -0.14286058989845943, 0.13528110299063298, 4.059274961237831]",146,38.671875,2250.0,11000.0,2.77212338165914e-13
"[1067813.6738545469, 7.3585243295573335, 0.9195167456991701, -0.18846443465265095, 0.14303663051384238, -0.020095982596687014, 2.4326916272416117]","[2415046.354698017, 7.3585243295573335, 0.8656558572858253, -0.1537778150572362, -0.12726816635253663, -0.035121013877779536, 4.059701988834522]",146,38.7109375,2250.0,11000.0,2.7831499428735565e-13
"[1055369.507977421, 7.3585243295573335, 0.9015676774514321, -0.14527157946065383, 0.16618686453816386, -0.035407769303689704, 2.4147328744445717]","[2734069.10796679, 7.3585243295573335, 0.8993745055335989, -0.15720279460679087, -0.16261212064382724, 0.024955170448607233, 4.352537247129439]",146,38.75,2250.0,11000.0,2.794241365243935e-13
"[1066493.8768237438, 7.3585243295573335, 0.9385624459454946, -0.2720354139883816, 0.15798326106806407, -0.0003738918535440625, 2.472160512095082]","[2669200.641411197, 7.3585243295573335, 0.9295266070675432, -0.39522106485308006, -0.13169761904027869, 0.13861458723899833, 4.34211824349961]",146,38.7890625,2250.0,11000.0,2.8053980813968883e-13
"[1082355.8280601394, 7.3585243295573335, 0.973921628953791, -0.420730466178326, 0.12074196076502942, 0.04464727839013956, 2.438585132597297]","[2549987.341192876, 7.3585243295573335, 0.9182878299223143, -0.36814885269088116, -0.10475761550151037, 0.03757034731859063, 4.163530311918512]",146,38.828125,2250.0,11000.0,2.8166205268029107e-13
"[1082627.3227543232, 7.3585243295573335, 0.9803571222453462, -0.433174786307327, 0.09684130127796532, -0.039952214765391916, 2.452693656409274]","[2861867.3577670786, 7.3585243295573335, 0.9413669859044791, -0.3291829854557635, -0.11284859745927267, -0.023685610160979014, 4.372448808859598]",146,38.8671875,2250.0,11000.0,2.8279091397632425e-13
"[1122665.3580756257, 7.3585243295573335, 0.9806501573478579, -0.3990078317858332, 0.10537914231450875, -0.039704725647673356, 2.540589822888774]","[3021685.829245065, 7.3585243295573335, 0.9574306275816604, -0.29111914014763585, -0.16108797041475098, 0.08019522879304003, 4.577832272296188]",146,38.90625,2250.0,11000.0,2.839264361433124e-13
"[1135601.2461319272, 7.3585243295573335, 0.9419567761694783, -0.31481243458605457, 0.16673764061979457, 0.010157285083763663, 2.5224699009725167]","[2503057.150084833, 7.3585243295573335, 0.8836945774174108, -0.18069920555720564, -0.16058006311528789, 0.14011924656031843, 4.145643232832313]",146,38.9453125,2250.0,11000.0,2.8506866358450876e-13
"[1083520.7894484638, 7.3585243295573335, 0.9366572802074218, -0.29140631559071295, 0.17574935292058477, 0.015462667937832983, 2.469185767423954]","[2393774.2831277107, 7.3585243295573335, 0.9151552175994975, -0.3783829350845034, -0.16437521421006082, -0.02375468605580316, 4.033200443289303]",146,38.984375,2250.0,11000.0,2.8621764099269225e-13
"[1104455.9792964333, 7.3585243295573335, 0.867404893796221, -0.18112096279772594, 0.009266694731662084, -0.006004112405148252, 2.502492125959638]","[2691354.5071849404, 7.3585243295573335, 0.8918449347498927, -0.19024188909250217, -0.15265378363622076, 0.011744675833916304, 4.326929246514608]",146,39.0234375,2250.0,11000.0,2.873734133519752e-13
"[1108276.908232351, 7.3585243295573335, 0.8759348703427723, -0.24624054659225747, -0.01741654371001966, -0.0005185108848153468, 2.553767667711236]","[2795861.719346371, 7.3585243295573335, 0.9200947862947725, -0.23769749124193806, -0.1425168503534167, 0.10955406214807306, 4.491090975211334]",146,39.0625,2250.0,11000.0,2.8853602593962046e-13
"[1090255.3760727036, 7.3585243295573335, 0.911152196273805, -0.3030879073898829, 0.061241114452979334, 0.014336245457288878, 2.475038816997726]","[2493734.821406361, 7.3585243295573335, 0.9105777557020994, -0.26962961116560047, -0.11812465290525039, 0.07116833245924696, 4.250947931396959]",146,39.1015625,2250.0,11000.0,2.897055243278698e-13
"[1119904.5274080813, 7.3585243295573335, 0.9492673954686688, -0.38358067792033923, 0.11164979113864523, -0.022421332841524536, 2.4897185020155246]","[2587011.234628542, 7.3585243295573335, 0.9261106691125333, -0.3382348419426804, -0.15547837475571102, 0.035510512413987755, 4.221604286734497]",146,39.140625,2250.0,11000.0,2.908819543857822e-13
"[1154511.1310424686, 7.3585243295573335, 0.9421564605035961, -0.36954357183768094, 0.11608727478785996, -0.00789393184785468, 2.5603596250010097]","[2907698.1711941524, 7.3585243295573335, 0.9473998968599424, -0.2838962539667347, -0.15848235497886137, 0.03569644209752782, 4.541573547414879]",146,39.1796875,2250.0,11000.0,2.9206536228108323e-13
"[1111111.4171825757, 7.3585243295573335, 0.906400334689981, -0.17322530503372446, 0.1926131259745984, 0.039203113000732814, 2.534104839064487]","[2530354.666687515, 7.3585243295573335, 0.8878355061268424, -0.1456245828086784, -0.09410797345527747, 0.0845365707356764, 4.302876217340847]",146,39.21875,2250.0,11000.0,2.9325579448202475e-13
"[1151595.68054942, 7.3585243295573335, 0.9804778280100301, -0.33753826370065454, 0.17368801939513548, 0.011054368257432664, 2.521681742198525]","[2498377.324051185, 7.3585243295573335, 0.9164907571896601, -0.2914403867987936, -0.15363767848476514, 0.07918585089400514, 4.141455863455581]",146,39.2578125,2250.0,11000.0,2.944532977592551e-13
"[1151899.2077533612, 7.3585243295573335, 0.9563881938727654, -0.4252404099917362, 0.08219890218665277, -0.011467966877121054, 2.513425067122296]","[2795029.0042711874, 7.3585243295573335, 0.9276209851393146, -0.28470447586468195, -0.15197810881735924, 0.01376790656710049, 4.343450530921542]",146,39.296875,2250.0,11000.0,2.956579191877004e-13
"[1103456.7847797796, 7.3585243295573335, 0.9274600598076139, -0.29539103448140214, 0.05875566625628303, 0.01318197003151645, 2.543511362077268]","[2729609.2023313832, 7.3585243295573335, 0.918619392784736, -0.2439682783337731, -0.14616823402226606, 0.006969946692917862, 4.43353894656244]",146,39.3359375,2250.0,11000.0,2.968697061484561e-13
"[1135785.3520883194, 7.3585243295573335, 0.9063389940780711, -0.2508862515638324, 0.07072522397372699, 0.010161319751402541, 2.5611789645616803]","[2381815.491773299, 7.3585243295573335, 0.8776712476394293, -0.2945119896706676, -0.1363546297826391, 0.08978979738040173, 4.128054845979018]",146,39.375,2250.0,11000.0,2.980887063306902e-13
"[1163302.258700865, 7.3585243295573335, 0.895353735443077, -0.3413822965026361, 0.09134925565685176, -0.021100966627284796, 2.5408259675928013]","[2470493.29955844, 7.3585243295573335, 0.9065821568501609, -0.2765830654012116, -0.16957088163919062, 0.08337789583428697, 4.149384107688657]",146,39.4140625,2250.0,11000.0,2.9931496773355573e-13
"[1120762.023054884, 7.3585243295573335, 0.8887608649097296, -0.25053508880273334, 0.0652651093594782, 0.007641529282599276, 2.506609749661056]","[2785782.6212758417, 7.3585243295573335, 0.8697179250130009, 0.019357280499257445, -0.1956586821567624, 0.041660795386083777, 4.405609773262454]",146,39.453125,2250.0,11000.0,3.00548538668116e-13
"[1100726.1864897413, 7.3585243295573335, 0.9133843934813466, -0.16068821673291778, 0.17280923492526415, 0.04902219748951137, 2.500198551944101]","[2612049.5210219384, 7.3585243295573335, 0.8807021640425315, 0.00303435320859613, -0.13622382562306642, 0.04874230714806622, 4.378882892516652]",146,39.4921875,2250.0,11000.0,3.0178946775927917e-13
"[1158803.2156058706, 7.3585243295573335, 0.9494558597853592, -0.3943049150021012, 0.1506217856661923, -0.006950238927201532, 2.5446868084975143]","[2605362.9906783095, 7.3585243295573335, 0.8977456658992986, -0.3468133028191209, -0.1250968230943273, 0.0881024690515005, 4.280619864585766]",146,39.53125,2250.0,11000.0,3.0303780394774505e-13
"[1141471.9741070408, 7.3585243295573335, 0.93112017863897, -0.3541874467566948, 0.13886523723825225, -0.018126060506486387, 2.5010456209206438]","[2741300.762434831, 7.3585243295573335, 0.9720449700697473, -0.4517109214474635, -0.09545480952151945, 0.006628424274576578, 4.294939699288976]",146,39.5703125,2250.0,11000.0,3.042935964919617e-13
"[1089607.5314379514, 7.3585243295573335, 0.9166606175721703, -0.31378654557808083, 0.15067479921344848, 0.03098194377842947, 2.5050424297178466]","[2863739.253699257, 7.3585243295573335, 0.9508007069005191, -0.25352423677600466, -0.13693531838950465, 0.007665970439228261, 4.497548111954663]",146,39.609375,2250.0,11000.0,3.055568949713105e-13
"[1137547.7209146935, 7.3585243295573335, 0.9301505652757557, -0.25698365232924747, 0.11988417664989905, 0.035781732632211974, 2.537001446308851]","[2529213.9564943016, 7.3585243295573335, 0.8905698606338551, -0.16907194337108944, -0.15143113762317353, 0.10865359954551232, 4.234413162026326]",146,39.6484375,2250.0,11000.0,3.068277492880175e-13
"[1114623.4396480497, 7.3585243295573335, 0.8780465431685115, -0.15918207864495715, 0.11186729920953793, -0.00915657939909616, 2.4799294539787256]","[2359960.3785528094, 7.3585243295573335, 0.897231948618735, -0.1936345355308613, -0.13944453951687358, 0.058897603613606034, 4.083263760727448]",146,39.6875,2250.0,11000.0,3.081062096664363e-13
"[1064894.4748306156, 7.3585243295573335, 0.8986745486045191, -0.17764744814626887, 0.0026617927576021425, -0.01039421500524902, 2.4656765126922062]","[2655995.902164774, 7.3585243295573335, 0.8501616805527575, 0.056104001802725456, -0.1859267691630401, 0.04416834241570695, 4.296580725097825]",146,39.7265625,2250.0,11000.0,3.0939232665667726e-13
"[1054653.8893525365, 7.3585243295573335, 0.8736048217797463, -0.1814983347962813, 0.04780553352806317, 0.02248165204540732, 2.4956607593666007]","[2526095.859467891, 7.3585243295573335, 0.8699677966024766, -0.03660133121948883, -0.1666387743904825, 0.060460390396242146, 4.334146746536789]",146,39.765625,2250.0,11000.0,3.1068615113665073e-13
"[1112371.9170124114, 7.3585243295573335, 0.9530256055579016, -0.425926938178002, 0.06341669035135562, 0.019481856696202927, 2.5094488925670713]","[2429233.1305483542, 7.3585243295573335, 0.8985778959877204, -0.32603881715998995, -0.10812807324377016, 0.05283920218734434, 4.153163878443164]",146,39.8046875,2250.0,11000.0,3.119877343140977e-13
"[1121503.9029473616, 7.3585243295573335, 0.9138557743960452, -0.33312669659768446, 0.10652841694756882, -0.011010103037876891, 2.475877624679024]","[2814251.6829872956, 7.3585243295573335, 0.9118872080517962, -0.3417700945409061, -0.09081529159355188, -0.019589412481496076, 4.308189366106161]",146,39.84375,2250.0,11000.0,3.1329712772863286e-13
"[1101780.5444077044, 7.3585243295573335, 0.8971778866745059, -0.21357617318732913, 0.12878926173090513, 0.014487205631547205, 2.5052943511971413]","[2888968.5952643696, 7.3585243295573335, 0.9238597029771707, -0.15291832555522733, -0.16130239495182144, 0.050100708566486137, 4.482907410082186]",146,39.8828125,2250.0,11000.0,3.1461438325379885e-13
"[1114579.768623599, 7.3585243295573335, 0.9433549589300971, -0.3596241752470295, 0.10880751507993883, 0.04490955820202119, 2.4962050952421655]","[2652719.449253504, 7.3585243295573335, 0.9110223525559089, -0.20889082136555626, -0.15254207784096374, 0.12235334388283024, 4.279875723359642]",146,39.921875,2250.0,11000.0,3.159395530991325e-13
"[1113329.1786937555, 7.3585243295573335, 0.9309877593405742, -0.356606099561096, 0.10604077556880435, 0.022592239571113275, 2.4402508163766816]","[2635552.34959502, 7.3585243295573335, 0.930645597132248, -0.3836184562002303, -0.1548266701854555, -0.027938991141717436, 4.239758670195843]",146,39.9609375,2250.0,11000.0,3.1727268981224245e-13
"[1102667.033320699, 7.3585243295573335, 0.9152540445562403, -0.3422285453881315, 0.032248188489586854, -0.026639830096780004, 2.453362211586913]","[2788102.695095865, 7.3585243295573335, 0.9226740024510129, -0.27347735252377214, -0.16909761704985982, -0.00013086189250796564, 4.316068637632061]",146,40.0,2250.0,11000.0,3.186138462808992e-13
"[1076190.1305621304, 7.3585243295573335, 0.9306903644506107, -0.32739080373623475, 0.06626740265643356, 0.006795707971533105, 2.4960026347305337]","[2730320.6655792543, 7.3585243295573335, 0.9312760523944997, -0.2798061106697829, -0.146049601261364, 0.09321861164888885, 4.366676689182461]",146,40.0390625,2250.0,11000.0,3.1996307573513616e-13
"[1129519.9351397997, 7.3585243295573335, 0.9504660922183139, -0.3277221825780603, 0.07653811340294904, 0.07842582717795343, 2.502297890467605]","[2415628.444759155, 7.3585243295573335, 0.928781930503461, -0.3953599794371656, -0.10091956176743322, 0.05787090986168958, 4.106209036845269]",146,40.078125,2250.0,11000.0,3.213204317493636e-13
"[1083959.0745178703, 7.3585243295573335, 0.9444404464087536, -0.3552605361056993, 0.08243211989348409, -0.0026381848523530493, 2.453557969875792]","[2574142.901049615, 7.3585243295573335, 0.9158004090290426, -0.47070399250412587, -0.09763336217244774, -0.026587756719298396, 4.132987506687437]",146,40.1171875,2250.0,11000.0,3.2268596824449385e-13
"[1055463.664802417, 7.3585243295573335, 0.8997195498803192, -0.31302335465085696, 0.029882161359116755, -0.02678851605610654, 2.4527955194379487]","[2757965.359569435, 7.3585243295573335, 0.8711904717839276, -0.06394621260965128, -0.1541615437234788, 0.020444023865887544, 4.355327879337938]",146,40.15625,2250.0,11000.0,3.2405973949007895e-13
"[1115414.1406448302, 7.3585243295573335, 0.8795274124668893, -0.2248314358914456, 0.11135642576492287, 0.02918186353037247, 2.510440553715402]","[2497867.030754286, 7.3585243295573335, 0.8665585554529271, 0.0015401261567111746, -0.1580162206890315, 0.10812035602108101, 4.293476788707961]",146,40.1953125,2250.0,11000.0,3.2544180010645993e-13
"[1133108.437883791, 7.3585243295573335, 0.9086852786904793, -0.2581154651097637, 0.14653944034194943, 0.06095441935572674, 2.501783000716184]","[2417401.2263272903, 7.3585243295573335, 0.8760208889474549, -0.2753083566534342, -0.18611222837237693, -0.023822268290619973, 4.213131859487921]",146,40.234375,2250.0,11000.0,3.268322050669286e-13
"[1089583.0107557941, 7.3585243295573335, 0.9019738223412197, -0.3044086086621589, 0.07511237701098816, 0.006324217570386175, 2.4420007692194066]","[2811282.318375932, 7.3585243295573335, 0.908832591546245, -0.29733535381739795, -0.11110765272961562, -0.026812813026895106, 4.30436043570095]",146,40.2734375,2250.0,11000.0,3.2823100969990157e-13
"[1094470.1804039378, 7.3585243295573335, 0.9298061133315515, -0.3546925407596744, 0.0931046112599245, -0.013751190919172157, 2.498675645554401]","[2959921.0800750386, 7.3585243295573335, 0.9374586325110864, -0.3218350303902313, -0.0968959759324145, 0.06099967245821192, 4.4875082590444695]",146,40.3125,2250.0,11000.0,3.2963826969110607e-13
"[1171171.6018257074, 7.3585243295573335, 0.9379894564701081, -0.3682840869962978, 0.11542273668965734, 0.05439696085518968, 2.551710521784222]","[2627521.870605654, 7.3585243295573335, 0.8940760788486952, -0.32123146299388505, -0.1300439417798941, 0.06313329607415852, 4.274668719369468]",146,40.3515625,2250.0,11000.0,3.3105404108577837e-13
"[1132648.098025096, 7.3585243295573335, 0.9027988778351135, -0.3408276113192601, 0.12444649130678032, 0.014107604207640907, 2.494462203751957]","[2700350.9570695087, 7.3585243295573335, 0.9838804642240062, -0.4756544135010201, -0.13110744819594577, 0.009021382492431396, 4.273684413617049]",146,40.390625,2250.0,11000.0,3.3247838029113696e-13
"[1086748.1670843188, 7.3585243295573335, 0.9321360973669833, -0.34546983957095323, 0.04855536198790345, -0.01013582667392757, 2.4828006060222116]","[2686606.1295632236, 7.3585243295573335, 0.9104351362827935, -0.16711547901370594, -0.18181217981316086, -0.01474100931336208, 4.26158153192282]",146,40.4296875,2250.0,11000.0,3.3391134408081535e-13
"[1091856.6310290878, 7.3585243295573335, 0.8909305253475405, -0.21388683352908977, 0.057227525519546726, 0.03333928289204985, 2.506638152164292]","[2311819.1233321833, 7.3585243295573335, 0.874920426843777, -0.009201338003175241, -0.1632333963083653, 0.059436771597804104, 4.139923907968404]",146,40.46875,2250.0,11000.0,3.353529895932722e-13
"[1133211.1090793354, 7.3585243295573335, 0.8762603853034034, -0.10870169437725385, 0.10552871701397812, 0.06351153170778659, 2.532066525047419]","[2345836.1674998696, 7.3585243295573335, 0.9129553970112575, -0.3451976848535363, -0.11473535088689957, 0.06273462943687184, 4.127441643527929]",146,40.5078125,2250.0,11000.0,3.3680337433491833e-13
"[1088642.1706119175, 7.3585243295573335, 0.8801115651409023, -0.22025393578979635, 0.1667956851323432, 0.028691326523282237, 2.4530970891023927]","[2613815.7773198136, 7.3585243295573335, 0.9164155562318795, -0.39762222836963, -0.09864242955769695, -0.044402958595743246, 4.165107180883663]",146,40.546875,2250.0,11000.0,3.3826255618295503e-13
"[1062248.2991741337, 7.3585243295573335, 0.9467430561150232, -0.38376418356022857, 0.11530186336081845, -0.006409780141606941, 2.4310806704191474]","[2809776.4591718325, 7.3585243295573335, 0.9306497532175595, -0.24452796904181895, -0.12819765874533592, -0.04334998177756271, 4.392249893658336]",146,40.5859375,2250.0,11000.0,3.397305933876547e-13
"[1067990.0458297501, 7.3585243295573335, 0.9249538836587039, -0.3670946970831781, 0.11381074057653862, 0.030646917039964378, 2.4727044585843263]","[2626543.991867439, 7.3585243295573335, 0.9185928307055045, -0.24710505120881, -0.1429397647241128, 0.07522368368517507, 4.298744927371346]",146,40.625,2250.0,11000.0,3.4120754457465445e-13
"[1113319.687005772, 7.3585243295573335, 0.9166513047912122, -0.38537722992289103, 0.16334901077412473, 0.02163928011297149, 2.4807833275427322]","[2832728.018702292, 7.3585243295573335, 0.9742544721123991, -0.39791348418607697, -0.1306944168923363, 0.0800313736454124, 4.368738856794063]",146,40.6640625,2250.0,11000.0,3.426934687472618e-13
"[1134421.646822978, 7.3585243295573335, 0.9253508916441966, -0.3918722828001746, 0.0907597065467867, 0.013707153404074923, 2.523551572086336]","[2799816.131050944, 7.3585243295573335, 0.9052351423286324, -0.17640923616171822, -0.17374376909747563, -0.017680826303596034, 4.325197344107591]",146,40.703125,2250.0,11000.0,3.441884252887745e-13
"[1107870.625238494, 7.3585243295573335, 0.9153677915324491, -0.17821895055602122, 0.1538601118720219, 0.03311948407995569, 2.515412241088029]","[2554408.403004327, 7.3585243295573335, 0.8894445584769377, -0.07620856593273961, -0.19756190007538132, -0.014466053176771548, 4.283012214284551]",146,40.7421875,2250.0,11000.0,3.45692473964813e-13
"[1092234.4849637337, 7.3585243295573335, 0.9066825326170008, -0.17657015588239133, 0.16985022128103014, 0.02927498498216888, 2.5154411584270484]","[2488268.531495681, 7.3585243295573335, 0.9012176863172432, -0.3121427187065393, -0.12579756526422398, 0.09761302369092245, 4.157768887613697]",146,40.78125,2250.0,11000.0,3.472056749256656e-13
"[1116453.4495752905, 7.3585243295573335, 0.9267016604440674, -0.3917978367639714, 0.060988992532384816, 0.029911797560443994, 2.488460077520998]","[2478418.183757678, 7.3585243295573335, 0.8911173557060834, -0.26284436268462796, -0.1210915911087968, -0.027744934797495888, 4.141167115241341]",146,40.8203125,2250.0,11000.0,3.4872808870864787e-13
"[1057094.5038762104, 7.3585243295573335, 0.9113879337324453, -0.2810438077325754, 0.02235673886356707, 0.01649536800517987, 2.462036733658314]","[2759876.7713822233, 7.3585243295573335, 0.9196398998942987, -0.15512947978570857, -0.17959440999336673, -0.05835882628949406, 4.386660106825578]",146,40.859375,2250.0,11000.0,3.5025977624047434e-13
"[1030104.3570475263, 7.176123586213073, 0.9220303115741085, -0.32988244159458535, -0.008218464932097514, 0.028375723674339416, 2.4688255248140645]","[2441098.838628464, 7.176123586213073, 0.9217695882897126, -0.4030818447870512, -0.09917729749568585, 0.01535694997628461, 4.134603624989984]",146,40.8984375,2250.0,11000.0,3.5180079883964416e-13
"[1138347.006651648, 7.3585243295573335, 0.9364561702878769, -0.4125611460268179, -0.017085408245795873, 0.028727139985700135, 2.540725464286603]","[2630539.4227885245, 7.3585243295573335, 0.8854990527717553, -0.3040462532515025, -0.07805424209754522, -0.036081796603158155, 4.290924729719405]",145,40.9375,2250.0,11000.0,3.533512182188396e-13
"[1093285.7265958649, 7.3585243295573335, 0.9054574342407924, -0.31990182676358714, 0.03814872048756049, 0.017821580070765813, 2.4936904656421324]","[2546923.3344313325, 7.3585243295573335, 0.8566716554830422, -0.13020323981316917, -0.12083213182051253, 0.01767775174103408, 4.232965700722083]",145,40.9765625,2250.0,11000.0,3.5491109648733873e-13
"[977020.8992591511, 7.3585243295573335, 0.9335357675905053, -0.23653844726600992, 0.16251990611178602, -0.010087560986139454, 2.3384611081157507]","[2579961.759897334, 7.3585243295573335, 0.8381590600769242, -0.10603156003676162, -0.16540131024827223, 0.008473174038729098, 4.162796199421722]",145,41.015625,2250.0,11000.0,3.564804961534409e-13
"[977160.2082289371, 7.3585243295573335, 0.9085080778276179, -0.1672980381308098, 0.10847054587169089, 0.003951413950276342, 2.3572366329405012]","[2835272.4622247545, 7.3585243295573335, 0.8688574380710846, -0.07693905631284048, -0.18745947325328552, -0.021218241873026664, 4.420308370187532]",145,41.0546875,2250.0,11000.0,3.58059480126906e-13
"[999127.4957458499, 7.3585243295573335, 0.9273780834652037, -0.30907626709126923, 0.03706611031196573, 0.04238709490798998, 2.376231683425925]","[2669408.7840115693, 7.3585243295573335, 0.9219726593817767, -0.26123125549114024, -0.1291023375660478, -0.011086578071797732, 4.387216948613867]",145,41.09375,2250.0,11000.0,3.596481117214076e-13
"[943379.3226741675, 7.3585243295573335, 0.9751023562799992, -0.49235519770261815, 0.10765384945204048, 0.0010100319041915498, 2.292452178308874]","[2645341.060129035, 7.3585243295573335, 0.907833102721374, -0.3011278364286394, -0.11971346195548109, -0.003814429405514023, 4.26799909126275]",145,41.1328125,2250.0,11000.0,3.6124645465699935e-13
