Horizontal,Vertical,RUL,Time,RPM,Load,Degradation
"[177182.032532663, 27.831346959691366, 0.7694712166439197, 0.05518751246534448, 0.035894556569041454, -0.031878054285753306, 0.7221844245318261]","[91577.68157740486, 35.77193493566051, 0.8268192383149864, -0.10360721894423497, -0.22225475198154507, 0.05246616797464512, 0.6180160625406075]",43,23.515625,2100.0,12000.0,7.600556334839795e-06
"[174852.54022223866, 9.223550207184072, 0.8779102315966816, -0.35356176142018203, 0.008327046991416115, -0.02218135572247098, 0.7188093717063202]","[116093.45828074432, 35.77193493566051, 0.7499496630611706, 0.2836396688146059, -0.3014199861017143, 0.02320639068982573, 0.7946153714459253]",43,23.5546875,2100.0,12000.0,7.618809548149256e-06
"[164857.31045985682, 27.831346959691366, 0.7601902073255071, 0.20069340585437923, -0.11093889047283886, -0.06423478488591874, 0.7139270876394824]","[120669.76733164038, 35.77193493566051, 0.7966449143659537, 0.18512455767417224, -0.35445461275657897, 0.031001847426964668, 0.825489152000044]",43,23.59375,2100.0,12000.0,7.637111226900879e-06
"[164785.19979776768, 27.831346959691366, 0.6129314777790612, 0.9904424150601692, -0.1854785348503115, -0.03632331288529669, 0.7095705289032337]","[116639.41157757245, 35.77193493566051, 0.8856948984998402, -0.014889025016795454, -0.2943797569425367, 0.04358490535575464, 0.674012442949479]",43,23.6328125,2100.0,12000.0,7.655461690505006e-06
"[171444.41138546533, 27.831346959691366, 0.6421883041613231, 0.5432553166307841, -0.10214158805682341, -0.017638792434650982, 0.71750278278089]","[104933.447396243, 35.77193493566051, 0.8568692200343546, -0.26565367928215755, -0.15024146004208497, 0.012705124299745858, 0.6077369796870569]",43,23.671875,2100.0,12000.0,7.673861260564354e-06
"[172696.4426664814, 27.831346959691366, 0.8805330329726004, -0.3426464125908608, -0.06698410479938412, -0.06344950483097489, 0.7271935091900685]","[92887.12492835285, 35.77193493566051, 0.9048482536497583, -0.31251905657003354, -0.025969518877065494, 0.03383784338283786, 0.5893170157122145]",43,23.7109375,2100.0,12000.0,7.692310260889314e-06
"[158176.793386568, 27.831346959691366, 0.9361141394098071, -0.4496539420058756, -0.042316804687599484, -0.03954683573388834, 0.7305064340516954]","[97728.02409753381, 8.99491979995612, 0.8222514360728308, -0.161659488980185, -0.10323612795244165, 0.05126252167495889, 0.5707513181721511]",43,23.75,2100.0,12000.0,7.710809017513359e-06
"[173072.094365941, 9.223550207184072, 0.8526222824257519, -0.31571750516373287, -0.08034000404930636, -0.01736958129065701, 0.742032147687209]","[103588.6514177178, 8.99491979995612, 0.7923474534625663, 0.06583103180772776, -0.26099904640119803, 0.006022299626576629, 0.5974926148941375]",43,23.7890625,2100.0,12000.0,7.729357858708539e-06
"[164607.3077387469, 13.781968304760127, 0.8189125210354748, -0.1902823140537402, -0.0904730336995294, -0.05934495902780442, 0.7150786743965403]","[95835.93368062774, 8.99491979995612, 0.8036006687155105, -0.0533332036430636, -0.267661129254783, 0.0349067130450665, 0.6001041616102935]",43,23.828125,2100.0,12000.0,7.747957115003957e-06
"[129881.1285487635, 9.223550207184072, 0.7875693730477853, 0.07785231089438494, -0.1327898341900399, -0.04427503491159814, 0.630743748100663]","[93703.1691746276, 8.13568289637656, 0.8728381756293319, -0.16563467507926966, -0.15331646375026237, 0.06295811976293209, 0.5424639704861429]",43,23.8671875,2100.0,12000.0,7.76660711920106e-06
"[137018.03073937993, 9.223550207184072, 0.7510457306555812, -0.05174845082724744, 0.13269137481080479, -0.024707166620228323, 0.6499966006173403]","[92175.63379443828, 8.13568289637656, 0.7773238454910374, 0.11584444190086529, -0.04465037029777316, 0.018626258658724387, 0.594151531610045]",43,23.90625,2100.0,12000.0,7.785308206383567e-06
"[169738.00461309578, 9.223550207184072, 0.8313690097006994, -0.2189403683619835, 0.14637894708825547, -0.0650508063914044, 0.6720249598935317]","[91924.01646254514, 35.77193493566051, 0.8132995229917199, -0.05443422960522559, -0.04817118204922339, 0.0319188672028685, 0.6183146703629387]",43,23.9453125,2100.0,12000.0,7.80406071393705e-06
"[135963.29508465106, 13.781968304760127, 0.8572259566416448, -0.21401711169838755, 0.013186703212307815, -0.04385083432266388, 0.638704641424662]","[92009.39016425707, 7.176123586213073, 0.8409652518016235, -0.19566119347075306, -0.1808005416080073, 0.05182124009245119, 0.5528712156463759]",43,23.984375,2100.0,12000.0,7.822864981565035e-06
"[186552.83212334148, 27.831346959691366, 0.8423390993382414, -0.031963934442684305, -0.02870059474344499, -0.020303186290694917, 0.7275360682923079]","[94639.85223939795, 7.176123586213073, 0.8461654574422437, -0.17572210534637467, -0.203005144130904, 0.002505963860764304, 0.5152497233041219]",43,24.0234375,2100.0,12000.0,7.841721351305155e-06
"[198449.81914684124, 9.223550207184072, 0.8673113958607024, -0.11291069600956183, -0.015883766172952184, -0.062130925111983835, 0.7884834827999979]","[85703.29007633436, 8.342473455385782, 0.8522198538396941, 0.11369370087458153, 0.2092340096929362, 0.01858650706020036, 0.5917919610980804]",43,24.0625,2100.0,12000.0,7.860630167545454e-06
"[168244.34127549134, 28.538756512039726, 0.8309219533266594, -0.12962480543369992, 0.035053208209887284, -0.04100858063577435, 0.7391714314110565]","[94158.17133104231, 8.13568289637656, 0.8982501174625401, -0.12958229527070397, 0.28308711921335455, 0.0555650849293897, 0.7030020991905949]",43,24.1015625,2100.0,12000.0,7.879591777040755e-06
"[167252.78234634217, 27.831346959691366, 0.8437453439868805, -0.31318986730844056, 0.04184945978162127, -0.02592345667502164, 0.7007399384410291]","[93235.77871452204, 8.99491979995612, 0.8405934436248761, 0.0653238391567581, 0.21959506693361971, 0.019636608122175644, 0.6720558145541873]",43,24.140625,2100.0,12000.0,7.89860652892917e-06
"[211319.45947201233, 27.831346959691366, 0.8763489119618939, -0.3055051684604968, -0.046738436086859105, -0.0706810004613032, 0.7959604884120977]","[96451.19692572528, 18.164367258101425, 0.7719621980562397, 0.05061866498817702, 0.17113438490313046, 0.01604153494736943, 0.5900288769207123]",43,24.1796875,2100.0,12000.0,7.917674774748717e-06
"[188344.17751931382, 27.831346959691366, 0.8475175277089665, -0.15556313913011088, -0.10971913670234633, -0.04887715482661687, 0.7697036751946743]","[98855.03018149182, 6.329739049630241, 0.7758010880736699, 0.20198709446564234, 0.11885101008456381, 0.05621613089294354, 0.561652417382255]",43,24.21875,2100.0,12000.0,7.93679686845403e-06
"[170576.6165329772, 27.831346959691366, 0.7224367168187927, 0.026813155097899166, 0.03854319133566691, -0.019916514701432464, 0.6947657641712135]","[80036.39987234125, 6.329739049630241, 0.7921735330458302, 0.10575942368107816, -0.24719378237037515, 0.02498084360062274, 0.5545330202031408]",43,24.2578125,2100.0,12000.0,7.955973166433222e-06
"[161223.77096315575, 13.781968304760127, 0.7442717638846694, -0.042108366972665845, 0.12997426142507224, -0.05704169584545109, 0.6993460279365559]","[86857.48963287208, 7.176123586213073, 0.8451817543874314, -0.11586927127460589, -0.18847917623018354, 0.01964411688150472, 0.6089290552192022]",43,24.296875,2100.0,12000.0,7.97520402752482e-06
"[121531.74951028287, 27.831346959691366, 0.8592358220539219, -0.28234141240903465, 0.01627078697842158, -0.04950526753678175, 0.6086156832722263]","[96426.11733146186, 8.99491979995612, 0.8511459312198134, -0.1716041451019299, -0.19078134101352495, 0.04714081086310035, 0.6238191290351379]",43,24.3359375,2100.0,12000.0,7.994489813034848e-06
"[136962.65206498743, 13.781968304760127, 0.6750462147597721, 0.2508632344509434, -0.004101197285960331, -0.028412366691407377, 0.6443103853876435]","[105619.39121884457, 35.77193493566051, 0.8622862311874394, -0.2288657186860683, -0.010728017783824461, 0.0033342155818956824, 0.6304783245881151]",43,24.375,2100.0,12000.0,8.013830886754005e-06
"[171013.0987780969, 30.77070935725288, 0.7558024981588236, -0.11026551603069867, 0.082116081208283, -0.062101733021312826, 0.7156944342363296]","[96562.30454792763, 35.77193493566051, 0.8878381763333668, -0.23068779967593933, 0.21105577580027424, 0.021941787362451406, 0.651038379448725]",43,24.4140625,2100.0,12000.0,8.03322761497497e-06
"[158678.01361168802, 27.831346959691366, 0.8270572499941355, -0.22987933442857367, 0.008022825967228975, -0.04964767444864324, 0.6836856817790464]","[95610.9929864202, 8.99491979995612, 0.8736936932867735, -0.26091708439016914, 0.004700208004676906, 0.05212916394980613, 0.6750150118424463]",43,24.453125,2100.0,12000.0,8.052680366509822e-06
"[153323.2272749993, 27.831346959691366, 0.8698659834761835, -0.1412619995258635, -0.050669237992457324, -0.024559115820828148, 0.6627460498655897]","[103175.25936501368, 36.6811761777794, 0.8753335758528902, -0.3232667726428624, -0.01026155639035526, -0.007422268578714579, 0.6572270370191126]",43,24.4921875,2100.0,12000.0,8.07218951270758e-06
"[168013.37080875746, 27.831346959691366, 0.823862395199802, -0.2653579847847203, -0.08555923285634268, -0.06134664451408645, 0.7152522481515252]","[93808.89065856811, 12.156460505642169, 0.881138784145238, -0.263696636465129, -0.057607251907307366, 0.010854904731695378, 0.6341300311024249]",43,24.53125,2100.0,12000.0,8.091755427471853e-06
"[159965.82187333575, 9.223550207184072, 0.7502697023259572, -0.016264535498124122, -0.08158729445498582, -0.05380185799680289, 0.679753284702347]","[106760.98861764377, 8.554520160171574, 0.8158570632027153, -0.016371345223328948, -0.008160465464252406, 0.05682741959176021, 0.6529719248785376]",43,24.5703125,2100.0,12000.0,8.111378487278625e-06
"[131800.94009778043, 13.781968304760127, 0.8359086234970099, -0.1654343325348515, 0.061498700409302734, -0.02671098279445271, 0.6199384353909921]","[104536.04744055192, 35.77193493566051, 0.8752603456858564, 0.1298879029376141, 0.24290649159372205, 0.005079709093735568, 0.6590056552687018]",43,24.609375,2100.0,12000.0,8.131059071194146e-06
"[139977.17049085652, 27.141472448666253, 0.8587070461244319, -0.26476601342335204, -0.006482265971346353, -0.05608022714547611, 0.6516426699169015]","[91801.29078460691, 35.77193493566051, 0.8255053560266483, 0.049802435958813174, 0.1266392895661932, 0.011298932895112575, 0.6214637841601379]",43,24.6484375,2100.0,12000.0,8.150797560892951e-06
"[135013.8975651704, 9.223550207184072, 0.7478763157518038, 0.028298980083927727, -0.04193569496594524, -0.05072311000977831, 0.6430079649608418]","[94170.7191198352, 8.99491979995612, 0.8787014081052076, -0.20729133866975236, 0.0063982960763829845, 0.05022560275376374, 0.547744534039262]",43,24.6875,2100.0,12000.0,8.170594340677605e-06
"[128486.55161740305, 9.223550207184072, 0.7231074544084057, -0.010527308345301023, 0.02789758203847375, -0.029322423892495536, 0.6197391243875009]","[89254.83606174351, 9.69839252594916, 0.8472132324480028, -0.034112687526820284, 0.01590302924717412, 0.006312046826347041, 0.6498038765834014]",43,24.7265625,2100.0,12000.0,8.19044979750047e-06
"[124974.55981859395, 9.223550207184072, 0.7391396046318885, 0.3331265110058097, 0.14262975447779216, -0.06444972265438968, 0.6105416557422509]","[90157.57735986775, 8.99491979995612, 0.8887208745327452, -0.24470814398318952, 0.07891458625041085, -0.0017077008945208334, 0.6833733807122621]",43,24.765625,2100.0,12000.0,8.210364320972558e-06
"[116770.37979152374, 7.176123586213073, 0.654825213764008, 0.6924400849467722, 0.06569499279876394, -0.054825236836601426, 0.5671252182612868]","[109246.73505327615, 8.554520160171574, 0.8693232036477452, -0.2749029997824888, -0.01647185390421492, 0.05611909868781831, 0.6467385952971544]",43,24.8046875,2100.0,12000.0,8.230338303386323e-06
"[149380.97408020383, 27.831346959691366, 0.7335397806996575, 0.3142710723309876, -0.10738169754570819, -0.021076230947861156, 0.6478458247743366]","[91265.03263161684, 8.554520160171574, 0.7996371663230424, 0.1593595447075975, -0.10164805121023017, 0.020014886342287437, 0.6313041973136759]",43,24.84375,2100.0,12000.0,8.250372139734688e-06
"[156239.05522550188, 13.781968304760127, 0.7948405454448475, 0.03645252931821785, -0.08281331124673504, -0.06079535388232545, 0.6899542474396076]","[93375.15662524018, 6.329739049630241, 0.8066068968371447, 0.3708243187700315, -0.20885178861256717, -0.009889446359639276, 0.578586626424674]",43,24.8828125,2100.0,12000.0,8.270466227729824e-06
"[130705.87744297988, 27.831346959691366, 0.784867619269809, -0.03093388859881907, -0.1399446692612434, -0.05963331778730106, 0.5968149675477886]","[99512.4924820202, 35.77193493566051, 0.7971250339206235, -0.16549720591524597, -0.06313755148811097, 0.04148708983757015, 0.5905725503938271]",43,24.921875,2100.0,12000.0,8.290620967822061e-06
"[141565.5543442457, 27.831346959691366, 0.7761205658185999, -0.03738722529485683, -0.07183840381399526, -0.025379972412233498, 0.6318583579477058]","[95996.71085220792, 35.77193493566051, 0.8772689922889811, -0.27689197488858763, -0.0792727286515734, 0.012149383104935086, 0.6497133693570555]",43,24.9609375,2100.0,12000.0,8.310836763218917e-06
"[135947.0420556931, 28.538756512039726, 0.7648771852515706, 0.03143395834296747, -0.04051970723789763, -0.06663741254966746, 0.636035409439312]","[91146.26903651361, 8.342473455385782, 0.8669511389771707, -0.12498943655908379, -0.06697959411813487, -0.015040528882078888, 0.6874136193748661]",43,25.0,2100.0,12000.0,8.331114019904265e-06
"[131653.34019898606, 27.831346959691366, 0.8348864753428054, 0.03184710735600982, -0.03866712209072887, -0.06352944547647074, 0.6454308832556719]","[92444.01061186565, 35.77193493566051, 0.7892773287695719, 0.12293849201271412, 0.02030986233388443, 0.031897045539562324, 0.6201700718169975]",43,25.0390625,2100.0,12000.0,8.35145314665763e-06
"[159136.92742104968, 13.781968304760127, 0.8221546550956287, -0.03193317106949678, -0.04737767756612749, -0.0240917979366057, 0.7061816521863057]","[90590.5017275436, 17.714114742532836, 0.7566208840565019, 0.023759038487832118, 0.17122812925342693, 0.009515150010110645, 0.5848628342737108]",43,25.078125,2100.0,12000.0,8.371854555073605e-06
"[167317.98938093538, 9.223550207184072, 0.8044714718423838, 0.02133350247728183, -0.17244325342862787, -0.054095970892947716, 0.7023917768085525]","[97447.43024145077, 35.77193493566051, 0.7701994800792402, 0.03995639753728675, 0.05711013035146718, -0.0029851817447607088, 0.5747383694453222]",43,25.1171875,2100.0,12000.0,8.392318659581414e-06
"[161447.99068656037, 28.538756512039726, 0.743692819448342, 0.08792748147339147, -0.14234828513630737, -0.060747273727601796, 0.6764460804158323]","[105141.03055699053, 35.77193493566051, 0.7708221191919067, -0.06034387888215198, -0.039987071902017814, 0.037255898971136396, 0.5725410370514151]",43,25.15625,2100.0,12000.0,8.412845877464596e-06
"[147659.58892486617, 9.223550207184072, 0.8203883220975992, -0.08913166290777985, 0.060752330874372096, -0.034586703651721167, 0.6629411507152472]","[87383.935559688, 8.99491979995612, 0.7534928697781685, 0.027350064062154456, -0.0854815583698747, 0.006456113172096675, 0.5765221091744641]",43,25.1953125,2100.0,12000.0,8.433436628880828e-06
"[139624.6724218661, 9.223550207184072, 0.8563615928892209, -0.1470458368993901, 0.0022683428140072956, -0.05593847843177587, 0.6572018598666178]","[79664.13918734172, 8.99491979995612, 0.868265000612156, -0.05586621940951053, -0.29240080960267095, -0.003239283374349277, 0.5517287801647485]",43,25.234375,2100.0,12000.0,8.454091336881876e-06
"[128993.5018932655, 6.172839506172843, 0.7994488174346478, 0.07254894849499038, -0.13771395399717656, -0.06198458861308361, 0.6129702435117941]","[107957.93485238522, 6.172839506172843, 0.7370983601543781, 0.3653579112209302, 0.01119314390150682, 0.04071757340975308, 0.6122674289241566]",43,25.2734375,2100.0,12000.0,8.474810427433689e-06
"[135015.7071591088, 13.781968304760127, 0.7821134736052447, 0.1150957548197602, -0.07460317165696932, -0.029958261639650704, 0.6190073108467602]","[97014.5050350044, 6.172839506172843, 0.642746198565235, 0.6151000106396771, -0.21131437723126342, -0.0021751315017990115, 0.6785230803871871]",43,25.3125,2100.0,12000.0,8.495594329436615e-06
"[144279.23646114033, 13.781968304760127, 0.7658619752410458, 0.19552288976141607, 0.046667429345410814, -0.059495229800520084, 0.6643247308152483]","[101686.63839303197, 8.99491979995612, 0.8455256440291642, 0.0436085128988446, -0.2732914482614344, -0.02780425236082599, 0.7111573563979257]",43,25.3515625,2100.0,12000.0,8.516443474745771e-06
"[158786.20208490468, 13.781968304760127, 0.8198662021860421, -0.028260780875209335, 0.016149708924117132, -0.07169190314653841, 0.6705888467071737]","[98245.58206391237, 35.77193493566051, 0.9233534741943212, -0.2966307449016381, -0.12593187889020885, 0.02940734813273619, 0.6757547252147154]",43,25.390625,2100.0,12000.0,8.537358298191543e-06
"[147141.6793486736, 13.781968304760127, 0.8116816149768383, -0.11286046675988626, 0.050070172444360565, -0.028931188759126144, 0.6449384800777823]","[86056.72211925618, 35.77193493566051, 0.8704360005440426, -0.3120104878652086, -0.03054717602709346, -0.005121844886132081, 0.5872970076916876]",43,25.4296875,2100.0,12000.0,8.558339237600206e-06
"[138463.61309408784, 15.237528449156596, 0.8200867139974919, -0.025062118130074307, 0.09327345278502305, -0.04974899947272921, 0.6644811246974237]","[85068.56464815952, 35.77193493566051, 0.8540453845023318, -0.1657219787715727, 0.01172831020467407, -0.016739884351268594, 0.5362901783919312]",43,25.46875,2100.0,12000.0,8.57938673381472e-06
"[148219.48627150722, 27.831346959691366, 0.8255927841129916, 0.01815394036033746, 0.057725420874417926, -0.06985148056135494, 0.631739386699319]","[111546.00106093356, 18.164367258101425, 0.6856902946487002, 0.4819440890353732, 0.03110838741117763, 0.05365130896276408, 0.6949767577657233]",43,25.5078125,2100.0,12000.0,8.600501230715623e-06
"[143149.66829433202, 27.831346959691366, 0.7424100134290232, 0.22375052034711373, 0.04378103625004488, -0.02588361412088552, 0.6263005056467308]","[87258.30547878235, 7.934018195486519, 0.7704810667012834, 0.026069152608357626, -0.020138571009390854, 0.05140257835245349, 0.7465090350141305]",43,25.546875,2100.0,12000.0,8.621683175242858e-06
"[125655.89079163848, 27.831346959691366, 0.7576405782802544, 0.09392808706713085, -0.024088278080252035, -0.004626413892762924, 0.6383761426600587]","[81635.54419292904, 35.77193493566051, 0.758749546356629, 0.18188319411766374, -0.12095962356692974, -0.029351061495692166, 0.6444114191158221]",42,25.5859375,2100.0,12000.0,8.642933017422834e-06
"[117380.44538492186, 15.237528449156596, 0.8157671810926141, -0.057010408061017426, -0.07774238905602109, -0.02392472406502533, 0.6048514986205478]","[84551.52407740089, 7.176123586213073, 0.713778052387221, 0.18214176478199606, -0.06573440006650873, -0.02425794137863253, 0.619070643459537]",42,25.625,2100.0,12000.0,8.66425121037933e-06
"[125852.6765485166, 9.223550207184072, 0.8518769682528998, -0.17352883909368844, -0.09351320507089173, 7.586648478508806e-05, 0.6179383082164761]","[88857.72891103232, 7.176123586213073, 0.7999198039561364, -0.08731930454666426, -0.0401848825843992, 0.009933944847836657, 0.572295469589014]",42,25.6640625,2100.0,12000.0,8.685638210357555e-06
"[138208.6760269552, 9.223550207184072, 0.7183914117760832, 0.2522613141340817, -0.11689478182493211, 0.006230614003832573, 0.6554469327038838]","[85577.07455497337, 35.77193493566051, 0.8368482426175332, -0.09601115624587786, -0.11797561764463167, -0.01918444258889273, 0.5640531139021353]",42,25.703125,2100.0,12000.0,8.707094476747289e-06
"[152803.76761860555, 27.831346959691366, 0.758442653853144, 0.31714820227175, -0.16319109478437205, -0.03363731534618916, 0.7016047190287589]","[86328.42049926765, 27.831346959691366, 0.8420707413313977, -0.093336788042921, -0.21443576540331674, -0.008945150467160778, 0.5878176014564563]",42,25.7421875,2100.0,12000.0,8.728620472104661e-06
"[152560.36515395503, 27.831346959691366, 0.8175307115890881, 0.24548056187220801, -0.29978441478759404, -0.0026149152199855335, 0.684005255305185]","[98046.53134903779, 8.99491979995612, 0.8462277282678067, -0.07653357707158959, -0.1362095508682742, 0.011675328428318997, 0.6659268551019015]",42,25.78125,2100.0,12000.0,8.750216662174105e-06
"[140676.78036563031, 13.781968304760127, 0.7883829474990949, 0.22127326064596398, -0.12268459946970255, 0.011344165704406517, 0.6689028713019127]","[95463.292054919, 8.99491979995612, 0.8912873153950454, -0.2258413397166219, -0.0562131314919781, -0.0024452286276315407, 0.6595492899852926]",42,25.8203125,2100.0,12000.0,8.771883515910445e-06
"[128476.30316191471, 14.491484883515469, 0.7652054478366364, 0.06914233066459508, 0.10303225128493843, -0.02969380856494755, 0.6390376726773438]","[81444.91355266378, 8.342473455385782, 0.838527052294364, -0.2965530804622487, -0.16793115563036892, 0.006498668496359906, 0.5428715198349573]",42,25.859375,2100.0,12000.0,8.793621505501122e-06
"[144251.54368774992, 13.781968304760127, 0.8225614807395563, 0.0991430688276762, 0.06369644052220294, -0.007728486194138189, 0.6788040757274257]","[83007.68418604771, 8.342473455385782, 0.8258591599483107, 0.02691907527843096, 0.0014809194903748152, 0.004187890671212843, 0.6119830274309809]",42,25.8984375,2100.0,12000.0,8.815431106388595e-06
"[146677.3002037128, 28.538756512039726, 0.8738019189674125, -0.20629570752229265, -0.028766981087738848, -0.0012951217167518204, 0.7115114189203101]","[91884.89396890732, 18.164367258101425, 0.7693050018696439, 0.3199543308515991, 0.15441160297497505, -0.01697525338867773, 0.6393944378882073]",42,25.9375,2100.0,12000.0,8.83731279729287e-06
"[126461.73438922435, 27.831346959691366, 0.9001392835471507, -0.3107481081854391, -0.1693170218094101, -0.035116637127084106, 0.6486199912687085]","[91065.39044334312, 8.99491979995612, 0.7397243951532333, 0.21476762140072214, 0.21392392905735447, 0.02588629526294342, 0.5894652837352713]",42,25.9765625,2100.0,12000.0,8.859267060234193e-06
"[134442.74969734572, 27.831346959691366, 0.8751974075123754, -0.04581822547089853, -0.161336439714348, -0.008760891780970078, 0.6665159433422914]","[89061.88180111605, 8.13568289637656, 0.8645759423007564, -0.3512945348120784, 0.08157361455109455, 0.028567701165919605, 0.5851967118786573]",42,26.015625,2100.0,12000.0,8.881294380555889e-06
"[186290.61187043478, 27.831346959691366, 0.8441477626172587, -0.14712699437280596, -0.1935526742306258, 0.0024523287776506315, 0.7605833766526897]","[117707.40644780478, 8.99491979995612, 0.8394358921209217, -0.28720423656095795, -0.00532773001593191, -0.02021183467677876, 0.6036416994291451]",42,26.0546875,2100.0,12000.0,8.903395246947358e-06
"[161112.79034847178, 27.831346959691366, 0.7693029405309268, -0.018524690768025653, -0.12317225569683356, -0.04342927010346396, 0.7154045517946263]","[109675.35651320465, 8.99491979995612, 0.8807183755738148, -0.30505538395416965, 0.02170009530095883, 0.008316409047626767, 0.643813677830668]",42,26.09375,2100.0,12000.0,8.925570151467234e-06
"[112887.61422476916, 28.538756512039726, 0.8508588714312921, -0.08859050699788185, -0.06134915334849016, -0.017190987487882104, 0.5879813329425081]","[94134.83025303813, 36.6811761777794, 0.8960075437798358, -0.22786581241548998, 0.0012818839065871694, 0.023133083271470428, 0.5857656228288763]",42,26.1328125,2100.0,12000.0,8.947819589566671e-06
"[139480.71642130776, 9.223550207184072, 0.6479073507411148, 0.42479051696608394, -0.03137421437572535, 0.00755476907037719, 0.6727098313571331]","[103942.49007490715, 35.77193493566051, 0.8725416324860189, -0.343449861311778, 0.1206799488717869, -0.0221744764738537, 0.5682361382901946]",42,26.171875,2100.0,12000.0,8.97014406011283e-06
"[160715.6954105692, 9.223550207184072, 0.7418986438088908, 0.23052066775801894, -0.049088369064091565, -0.04164276193246046, 0.7440339864619264]","[91891.59342781702, 35.77193493566051, 0.8523791334008812, -0.27040087340003716, 0.23873993562142115, 0.005904146612737787, 0.6088293933612985]",42,26.2109375,2100.0,12000.0,8.992544065412481e-06
"[140669.54914629122, 9.223550207184072, 0.7612719844583531, 0.13191172425971898, -0.06790395955819935, -0.020678068764034187, 0.6979792344915714]","[87339.6082580289, 8.342473455385782, 0.8087102673199775, -0.26761021630657567, 0.12584317147351695, 0.045179309849797816, 0.5730700687466176]",42,26.25,2100.0,12000.0,9.015020111235783e-06
"[160268.02902382915, 27.831346959691366, 0.9029158848051939, -0.2008619829445415, 0.16549831389491376, -0.008920017280032635, 0.7074757929896895]","[104283.98644308114, 8.99491979995612, 0.7365222263088462, -0.06569537244562218, -0.0922535837262336, -0.013139756373251987, 0.6508898956855989]",42,26.2890625,2100.0,12000.0,9.037572706840233e-06
"[171905.25466976807, 27.831346959691366, 0.9227763634098234, -0.2709745070316787, 0.18329169163117429, -0.05270543565299071, 0.7471343221211828]","[100831.81718465305, 35.77193493566051, 0.8505540636259306, -0.3060816308066827, -0.11951344573365848, -0.0035922160812426112, 0.7279061769781078]",42,26.328125,2100.0,12000.0,9.060202364994751e-06
"[147986.1451735341, 13.781968304760127, 0.8637729644128577, -0.12151925579791456, 0.11607637660996033, -0.02869207259007067, 0.683959718279648]","[104881.03869108116, 18.164367258101425, 0.8875409928392555, -0.3885804011841989, -0.07872440918048663, 0.06265126169668916, 0.6906516990932751]",42,26.3671875,2100.0,12000.0,9.082909602003944e-06
"[139614.90481756817, 27.831346959691366, 0.7906809590784227, -0.03136950074159328, 0.00980194682067132, 0.0002643494238228783, 0.6319956434826421]","[87434.7405320973, 36.6811761777794, 0.8585077759322897, -0.18899497867215764, 0.001970252459233715, 0.010487362968763129, 0.6311337951903023]",42,26.40625,2100.0,12000.0,9.105694937732537e-06
"[136398.56065567228, 14.132274599423855, 0.7850914629634373, -0.06372233246474535, -0.07602025587340244, -0.04198712865898942, 0.6698303082286622]","[95405.65594021985, 8.99491979995612, 0.8441873084474752, 0.09679812424382117, -0.01277561412604166, 0.009581430049705545, 0.6664836102781502]",42,26.4453125,2100.0,12000.0,9.128558895629942e-06
"[128074.21901475819, 30.77070935725288, 0.7510988644555479, 0.09551699811191883, -0.011139687236217392, -0.036435211741307046, 0.6401636454231566]","[109335.56302629113, 18.164367258101425, 0.9080761023098055, -0.33099000201683104, 0.017672511650020054, 0.049171484871323, 0.7755879881131544]",42,26.484375,2100.0,12000.0,9.151502002755025e-06
"[130584.68694625961, 28.538756512039726, 0.8312666041680543, -0.08640451314880426, 0.07312812530100364, -0.009586159620309086, 0.6413157238828685]","[105656.48819629653, 8.99491979995612, 0.8107982813409205, -0.05836102090472872, 0.053728512415690384, -0.0076209309778131245, 0.7092405412751246]",42,26.5234375,2100.0,12000.0,9.174524789804695e-06
"[128242.92337139057, 9.223550207184072, 0.8223758790703178, -0.18997848268339856, 0.07759043430659376, -0.04856454274533071, 0.6446340009024178]","[95284.13379278762, 8.99491979995612, 0.7665321474075183, 0.11683215240417288, -0.08877119469712635, 0.0003874190409340805, 0.5507812100931748]",42,26.5625,2100.0,12000.0,9.197627791138594e-06
"[110655.4746390128, 9.223550207184072, 0.684955002781009, 0.14520381322750886, 0.0725219433218244, -0.03756597831873083, 0.5856754285168355]","[104947.57630797102, 35.77193493566051, 0.8043937834756247, -0.21323453021766126, -0.014435140235889782, 0.053404310628808294, 0.5722825816960964]",42,26.6015625,2100.0,12000.0,9.220811544796372e-06
"[121931.12519793943, 27.831346959691366, 0.678298504179121, 0.19734956361458122, 0.10165790428968623, -0.009072001053241014, 0.5864826366127452]","[101776.29136834331, 7.176123586213073, 0.8674812621147876, -0.21364931295248768, -0.10680065356785419, 0.00048818790911983357, 0.6266381890344644]",42,26.640625,2100.0,12000.0,9.244076592528011e-06
"[124812.20601470997, 27.831346959691366, 0.7621403688619066, -0.09626768077188741, 0.033910558852048724, -0.050466662056954444, 0.6114843180661577]","[96739.52739425357, 8.99491979995612, 0.9060703920877631, -0.3980579549750418, -0.028439510123142532, 0.003289249892717468, 0.6496005165990236]",42,26.6796875,2100.0,12000.0,9.267423479819479e-06
"[156055.61308333074, 27.831346959691366, 0.7962044742164204, -0.14444550857222582, 0.09263574637226962, -0.04088879980607833, 0.6870310457329135]","[103847.40582848042, 8.99491979995612, 0.8152678410939942, -0.23460068774385023, 0.1302361232571253, 0.05156299977473672, 0.6561935962469245]",42,26.71875,2100.0,12000.0,9.290852755918523e-06
