Horizontal,Vertical,RUL,Time,RPM,Load,Degradation
"[284881.867630805, 8.554520160171574, 0.6841668426846366, 1.5221313491507171, -0.35228109549204956, 0.0027601649286366874, 1.3047843279464924]","[933009.791657881, 6.82477390075695, 1.0233525785335393, -0.6224248051370656, 0.05524408050829151, -0.08514996042327415, 2.4379019080209137]",116,109.53125,2100.0,12000.0,3.6475053783757573e-09
"[261702.76750195047, 8.554520160171574, 0.659857827657235, 0.5626165376872372, -0.33222428585992636, -0.014236130877742035, 1.2092554124071158]","[761294.0176103603, 7.737352294586978, 0.983194292552342, -0.5126642062926146, 0.08347020253599613, 0.0005411980953810484, 2.331067173826606]",116,109.5703125,2100.0,12000.0,3.6636051722352808e-09
"[265143.95331283036, 8.554520160171574, 0.6806789639308282, 0.9260061380707159, -0.2606628097505305, 0.022228328406774196, 1.2202132759645845]","[754472.9222029133, 6.82477390075695, 0.9653816457146944, -0.5129640542785294, 0.1523952377530651, 0.03479060658863236, 2.3008838943484404]",116,109.609375,2100.0,12000.0,3.6797719036258265e-09
"[274003.0572212429, 8.554520160171574, 0.6703926524873074, 1.5790656421344789, -0.17175589826116464, 0.013501403177187054, 1.2514890357359112]","[706653.6656060503, 6.82477390075695, 0.910382494934938, -0.2917549659929941, 0.03811746306902019, -0.032914378476353506, 2.2598836238358384]",116,109.6484375,2100.0,12000.0,3.6960058339785007e-09
"[245226.02822589185, 8.554520160171574, 0.583189862177168, 1.6719201090939402, -0.22466809251426292, -0.01722087137822539, 1.1758154942802717]","[702162.5473278266, 6.82477390075695, 0.9500466471816582, -0.3245678492628197, -0.022907107462866016, 0.0161077711622119, 2.2904300404857776]",116,109.6875,2100.0,12000.0,3.7123072256819425e-09
"[227452.27849758358, 8.554520160171574, 0.5963447529457051, 1.16148118475469, -0.08965999498046925, 0.02640183850944474, 1.1476809858788857]","[779953.6541239929, 6.82477390075695, 0.9460085656239197, -0.43833154941132024, 0.08979987506849013, 0.013010555556291948, 2.397394611919362]",116,109.7265625,2100.0,12000.0,3.728676342085607e-09
"[266412.53257234104, 8.554520160171574, 0.6043997133863221, 1.2635807837799113, -0.12939626325476403, 0.010885325606051977, 1.2569333845876771]","[860462.3832544762, 6.82477390075695, 0.9319474266813663, -0.3390340815899737, 0.19658428907205935, -0.029586820751698766, 2.4438794775109147]",116,109.765625,2100.0,12000.0,3.7451134475030705e-09
"[317770.1719446518, 8.554520160171574, 0.6640309489837809, 1.0574459804728553, -0.20063435422040068, -0.02567012626386553, 1.374319583134365]","[837148.202168186, 6.82477390075695, 0.9154989350555515, -0.33417701914973064, 0.18053595605626277, -0.011807017999054963, 2.380380433161123]",116,109.8046875,2100.0,12000.0,3.761618807215334e-09
"[313111.92944641056, 8.554520160171574, 0.6566316673024309, 0.9897755485488409, -0.21856379122435451, 0.03271286785037584, 1.3352882880782833]","[774614.0337278764, 6.82477390075695, 0.9913413262188363, -0.5443599797223886, 0.16446627632586652, 0.022678942498684657, 2.348287955420947]",116,109.84375,2100.0,12000.0,3.7781926874741465e-09
"[272429.9399882201, 8.554520160171574, 0.6770761130304371, 1.7750215157684508, -0.19779012610584898, 0.023023153468110076, 1.2769453056739635]","[801525.8859601852, 6.82477390075695, 0.9702166551133902, -0.5129264545020886, 0.1246946962190929, -0.00886235122739675, 2.33206078674]",116,109.8828125,2100.0,12000.0,3.7948353555053385e-09
"[308609.68591248215, 8.554520160171574, 0.7093041283815729, 1.4769016744689978, -0.27725096875231003, -0.021651915735815937, 1.3291880444641309]","[775918.6519883784, 6.82477390075695, 0.9389382642806505, -0.4405871746266756, 0.09309830364147151, -0.022834904326622794, 2.253469678561167]",116,109.921875,2100.0,12000.0,3.811547079512157e-09
"[282346.56488576403, 8.554520160171574, 0.6066662438764169, 1.2692221124487135, -0.3559995329822224, 0.01765110010897751, 1.2702630899030052]","[815774.6175111812, 6.82477390075695, 0.9953455033985354, -0.48842151478680096, 0.08158316219242487, 0.010809166848874145, 2.341644495926352]",116,109.9609375,2100.0,12000.0,3.828328128678624e-09
"[278325.23541883467, 7.737352294586978, 0.5782530345092176, 1.2700287392000327, -0.30939457852649765, 0.02128548260339437, 1.223033778487071]","[706374.6461938837, 6.82477390075695, 0.9708373647761652, -0.4647545256930776, 0.10436911231513428, -0.02528549878684558, 2.278008926261243]",116,110.0,2100.0,12000.0,3.845178773172895e-09
"[289009.0903456209, 7.737352294586978, 0.7020824986956812, 1.3191935888063764, -0.24755699141602253, 0.034188468823593436, 1.2405669135332802]","[700307.1087665966, 7.737352294586978, 0.9449626759787303, -0.47884197734490774, 0.19281168868276882, -0.017696413085253396, 2.2339978553866526]",116,110.0390625,2100.0,12000.0,3.862099284150635e-09
"[275134.2295567014, 6.82477390075695, 0.7024301909922247, 1.2415213893581907, -0.20191618457745253, 0.028416772681521388, 1.22588432605588]","[798558.990911876, 6.82477390075695, 0.9468993425709961, -0.42133870692780784, 0.13877016251469698, -0.008485852274083687, 2.353184155271326]",115,110.078125,2100.0,12000.0,3.879089933758407e-09
"[280183.98273975163, 8.554520160171574, 0.6629833361676308, 1.1491896115418063, -0.2105356376678662, -0.024346649494921338, 1.2851228788488047]","[750782.5723671502, 6.82477390075695, 0.9640551361341565, -0.38384407384767716, 0.045510260042619745, -0.04252766530125712, 2.300864685039671]",115,110.1171875,2100.0,12000.0,3.896150995137061e-09
"[338036.7453526901, 8.554520160171574, 0.7114738119903277, 0.9800257215046511, -0.14118526804397483, 0.004081045977323641, 1.4094737478898938]","[741264.4844675877, 6.82477390075695, 0.9340936141543487, -0.4258469017630131, 0.06201181813032754, -0.03749859570416672, 2.301045206985831]",115,110.15625,2100.0,12000.0,3.913282742425146e-09
"[323696.22197306674, 8.554520160171574, 0.6428216374909913, 0.8038861469038356, -0.061986668180995526, 0.01700052520423918, 1.3715745968749053]","[771282.1036757083, 6.82477390075695, 0.9550439098037504, -0.490096773592529, 0.06330270431481404, -0.02681990333602284, 2.3542733280851054]",115,110.1953125,2100.0,12000.0,3.930485450762323e-09
"[272841.2034472655, 8.554520160171574, 0.5505234345049117, 1.223943651789141, -0.040146799579532315, -0.01845659006889862, 1.2593826872235216]","[671772.7636250652, 7.737352294586978, 0.9554237979314777, -0.31761785747594296, -0.03483461853516466, -0.01737829754543994, 2.234801693821166]",115,110.234375,2100.0,12000.0,3.947759396292801e-09
"[232076.02964543618, 8.554520160171574, 0.5476426617168271, 1.3720608942933685, -0.07970450612567205, -0.0017136760649368234, 1.2014484613841683]","[732482.3885842342, 6.82477390075695, 0.8531371389613309, -0.19207037528140214, 0.06095193710031894, 0.006607133241693749, 2.3125712343186704]",115,110.2734375,2100.0,12000.0,3.965104856168767e-09
"[246400.61752872646, 8.554520160171574, 0.653590983271759, 1.369689352505782, -0.12786674122568376, 0.026599402923461496, 1.2179906054854706]","[866511.7099015922, 6.82477390075695, 0.9036788967634372, -0.3569930321856698, 0.09039952506222623, 0.02108235725560104, 2.481448437278324]",115,110.3125,2100.0,12000.0,3.9825221085538464e-09
"[253450.58655943105, 8.554520160171574, 0.6611655738294705, 1.0467307948446392, -0.15450040676718546, -0.00015461088965610515, 1.191809826715638]","[811328.9659063459, 6.82477390075695, 0.9023953432236577, -0.3379364726490328, 0.024859433158176892, -0.0476119438755452, 2.3898494190779735]",115,110.3515625,2100.0,12000.0,4.000011432626557e-09
"[226740.32378288917, 8.554520160171574, 0.6634306162730855, 0.41797159063382416, -0.27129856757344684, -0.014756992995765175, 1.1308198624044041]","[769101.4571834988, 7.737352294586978, 0.9768672177731572, -0.4750657597289192, 0.05609730913858466, -0.016924907651236942, 2.3454013846908013]",115,110.390625,2100.0,12000.0,4.017573108583786e-09
"[254808.53354181757, 6.82477390075695, 0.6334895021518285, 0.9483544913134727, -0.2366651956452268, 0.014901348009180963, 1.2352574533501037]","[821390.0588161858, 6.82477390075695, 0.9821450687497466, -0.5620571521380575, 0.13276547216639698, -0.0036623756056034296, 2.4006087982256084]",115,110.4296875,2100.0,12000.0,4.0352074176442755e-09
"[296789.45284293185, 6.82477390075695, 0.558647491088256, 1.4722654880774533, -0.19465626384142934, 0.007511716481298777, 1.3531473122195883]","[947182.4285833752, 6.82477390075695, 0.9303826292275745, -0.42202372646509234, 0.17347140243652326, -0.08869913223252883, 2.4349805503396085]",115,110.46875,2100.0,12000.0,4.052914642052112e-09
"[284945.2071954655, 8.554520160171574, 0.553165889494017, 1.32343637333945, -0.24658805315984725, -0.013778127253485803, 1.2923519222842064]","[865850.4074686226, 6.82477390075695, 0.9346980744341473, -0.4235062629948314, 0.14315066147838543, 0.004066079343241483, 2.3930948669340983]",115,110.5078125,2100.0,12000.0,4.070695065080241e-09
"[265019.33300430776, 8.554520160171574, 0.6999914717077079, 0.5627526567839252, -0.09666063472019694, 0.015513380107581368, 1.237797674530344]","[764506.2739315516, 6.82477390075695, 0.9828587553063028, -0.573523749360342, 0.10413413683276883, 0.03143563754021423, 2.3381444223121353]",115,110.546875,2100.0,12000.0,4.0885489710339775e-09
"[257024.3732578981, 8.554520160171574, 0.6691391514159757, 0.9121576443544712, 0.0687525737962457, 0.007261497440672507, 1.2443687981275238]","[729713.9447174569, 6.82477390075695, 0.9826231308495662, -0.48657506324706645, 0.07336252829608486, -0.046549020690713275, 2.2786921048875173]",115,110.5859375,2100.0,12000.0,4.1064766452545395e-09
"[260768.67070802493, 8.554520160171574, 0.6534487665322881, 1.0494377049066568, 0.05449232053492415, -0.017006306155441374, 1.241284166282005]","[735282.0617838684, 6.82477390075695, 0.9563881934952878, -0.42614497975620225, -0.01010086883594471, -0.008353750930593701, 2.333148146007507]",115,110.625,2100.0,12000.0,4.1244783741225865e-09
"[260799.56012412606, 6.82477390075695, 0.6636115078166546, 0.777707220229662, -0.07313387689935977, 0.019324057979608334, 1.2361335229117505]","[722559.2060918167, 7.737352294586978, 0.9589214948990112, -0.4608498754550405, 0.006630690274573137, 0.006659823077616835, 2.3322715200862034]",115,110.6640625,2100.0,12000.0,4.142554445061774e-09
"[237711.17170457356, 6.82477390075695, 0.7277757579294042, 0.6470124014683578, -0.26834989363963313, -0.0033171983833378852, 1.1907086504422766]","[665993.9006181519, 7.737352294586978, 0.9105822562156994, -0.2250449777809167, 0.15243648544354255, -0.026759835365911946, 2.2236451570771454]",115,110.703125,2100.0,12000.0,4.16070514654231e-09
"[258821.98762388248, 8.554520160171574, 0.7083429875583236, 0.6301497855535909, -0.10364695235922308, -0.027586444297091256, 1.2367041337774312]","[689536.1527644207, 6.82477390075695, 0.9391632183817126, -0.2839339557050615, 0.1360508457369642, -0.019159571396839766, 2.250162839297413]",115,110.7421875,2100.0,12000.0,4.178930768084541e-09
"[267058.56957056007, 8.554520160171574, 0.765266684570624, 0.3314924265516592, 0.029499939186492893, 0.03659734394179758, 1.2572937280375416]","[817848.5359467755, 6.82477390075695, 0.9232200832523716, -0.35072477612219055, 0.17807899735877414, 0.012137849273591687, 2.4253719030571683]",115,110.78125,2100.0,12000.0,4.197231600262528e-09
"[230488.70680144022, 8.554520160171574, 0.7517936163034069, 0.4403082113272565, -0.01866049317634991, 0.017162802276457972, 1.1622550034113661]","[826820.4810880735, 6.82477390075695, 0.9203888890543426, -0.2971160883233974, 0.224512144767572, -0.016152541312423444, 2.4199265189707835]",115,110.8203125,2100.0,12000.0,4.215607934707646e-09
"[324767.7763647592, 8.13568289637656, 0.5361219941252583, 1.7898985970626953, -0.20245048542650643, -0.020834320013270534, 1.3824862406602083]","[762102.0501920427, 6.82477390075695, 0.9463376360159692, -0.40990843448034786, 0.12967560417600052, -0.03955819784565521, 2.2604152349876374]",115,110.859375,2100.0,12000.0,4.2340600641121986e-09
"[352305.003102308, 8.554520160171574, 0.5992325421883048, 1.4763116720910867, -0.24059117893497564, 0.011481879634376526, 1.464016269695802]","[853786.5973626701, 6.82477390075695, 0.9331520360859987, -0.30454878905181193, 0.16469270915580414, -0.003681331868520514, 2.4222953710481185]",115,110.8984375,2100.0,12000.0,4.2525882822330335e-09
"[291622.7000386522, 8.554520160171574, 0.7089777417165222, 0.5713323189491466, -0.20259801217009063, 0.013304070711921098, 1.29132132714255]","[840248.6997107201, 6.82477390075695, 0.9415799307537067, -0.3661412693980348, 0.15437069121178326, -0.03428265614212417, 2.5116433316257423]",115,110.9375,2100.0,12000.0,4.2711928838951766e-09
"[254260.43206883597, 7.737352294586978, 0.7716434234079227, 0.12199214969575545, -0.2268903552788073, -0.007424239219104031, 1.2031296294538638]","[750959.6830580655, 7.737352294586978, 0.9285763252457333, -0.5007598232293629, 0.036304220830706176, -0.002817519244650839, 2.380604062392774]",115,110.9765625,2100.0,12000.0,4.2898741649954745e-09
"[264169.57010305184, 8.554520160171574, 0.4677413420000618, 1.242219850669426, -0.20933933764346033, -0.021273228804157714, 1.245876839802262]","[737260.9336909581, 6.82477390075695, 0.96963984764452, -0.5767935627948328, 0.10551544261112777, 0.04901600697330049, 2.2997349861353626]",115,111.015625,2100.0,12000.0,4.308632422506254e-09
"[303778.6421583679, 8.554520160171574, 0.5598100340567344, 1.1414632253636192, 0.022630312575968262, 0.015389959298303366, 1.3603474822282524]","[759356.5306180111, 6.82477390075695, 0.9643512088227144, -0.5082565415248097, 0.15429089612808367, -0.04018734729529865, 2.3313753970685056]",115,111.0546875,2100.0,12000.0,4.327467954478986e-09
"[292177.0220544764, 8.554520160171574, 0.7337539141793105, 0.45566309520618775, 0.15616678640625414, 0.008865684366685422, 1.3205050839104802]","[748902.0358119841, 6.82477390075695, 0.9482671960359262, -0.4548248394369394, 0.12771048744779318, -0.045247856493341024, 2.3161953206158143]",115,111.09375,2100.0,12000.0,4.346381060047965e-09
"[251613.1986355918, 8.554520160171574, 0.7640266244742981, 0.31064292898278545, 0.017063951852356558, -0.004806419995776425, 1.2315516783758051]","[712537.918123737, 6.82477390075695, 0.9412475229060792, -0.4675117336321457, 0.18054388540333513, 0.007607357512572392, 2.3336595405551797]",115,111.1328125,2100.0,12000.0,4.365372039434003e-09
"[287580.0302231361, 7.934018195486519, 0.645221647272932, 1.2342758783812524, -0.0570091433607142, 0.019632753303361433, 1.2837675892373133]","[797433.4161092027, 6.82477390075695, 0.9468878349361799, -0.44364658251739364, 0.18959754284323183, -0.03854965809055523, 2.3857329334433226]",115,111.171875,2100.0,12000.0,4.384441193948127e-09
"[306200.52301275823, 8.554520160171574, 0.6404979562685387, 1.186282034463618, -0.1563351566031142, -0.006756473552914264, 1.305147032327603]","[827343.3972283738, 6.82477390075695, 0.9362616990629332, -0.46057014943116403, 0.17577983422229673, -0.004127340693563184, 2.3421122799640632]",115,111.2109375,2100.0,12000.0,4.403588825995475e-09
"[250799.2778632174, 8.554520160171574, 0.6950554603390198, 0.960086626282433, -0.2382830742705974, 0.01231496892374977, 1.220981354606941]","[849396.9092941103, 6.82477390075695, 1.005525419828129, -0.6087899855367542, 0.08460882687289628, 0.021829957557884618, 2.4049285080142173]",115,111.25,2100.0,12000.0,4.422815239080002e-09
"[241928.51687757202, 6.82477390075695, 0.6543326664068012, 1.1139936649797928, -0.18614948985472948, 0.0262881635102898, 1.1766795622183]","[883903.5786577936, 7.737352294586978, 0.9740800166948064, -0.5648158925562927, 0.041652062559643634, 0.001300522449059894, 2.441016436291692]",115,111.2890625,2100.0,12000.0,4.442120737806136e-09
"[222375.12425790387, 6.82477390075695, 0.7058389143195949, 0.9298269383864528, -0.22289650024427551, -0.03147661266336101, 1.1592316686330555]","[788789.7253145977, 6.82477390075695, 0.9586771307549662, -0.5023443539641024, 0.07358351428905269, -0.022014765213868068, 2.3518919940648324]",115,111.328125,2100.0,12000.0,4.461505627883205e-09
"[249261.18861955544, 8.554520160171574, 0.5822384215492227, 1.126376953303101, -0.14138867558089502, 0.006000987647933492, 1.2023834994829534]","[782579.4825162072, 6.82477390075695, 0.9681449014857458, -0.4983261679482913, 0.08578747458129318, -0.05232597072271157, 2.3406850870517353]",115,111.3671875,2100.0,12000.0,4.4809702161294555e-09
"[248783.81066136528, 8.554520160171574, 0.5678898084800497, 1.1162796389034941, -0.11855432798555345, 0.02685525770605051, 1.1825507772641053]","[732708.011926667, 6.82477390075695, 0.9609337292661212, -0.4172949527137382, 0.11248306070694404, -0.04114408447872099, 2.344645222510805]",115,111.40625,2100.0,12000.0,4.500514810475832e-09
"[227969.7547054987, 8.554520160171574, 0.611395254283028, 1.0849650547372711, -0.139441401520107, -0.030067648586539306, 1.1546063661399049]","[671371.3943277863, 6.82477390075695, 0.9561909878078233, -0.37917212059312533, -0.01133971684507399, -0.0028018054455071157, 2.247671675703264]",115,111.4453125,2100.0,12000.0,4.520139719969755e-09
"[234417.55742212982, 8.554520160171574, 0.5438735867406768, 1.428208558256407, -0.12800255950271353, 0.0013188770407226826, 1.2110223517474832]","[755513.5667528604, 6.82477390075695, 0.9198534934250717, -0.35599185937214495, 0.06437605645241713, 0.01715605036387831, 2.3065885001400765]",115,111.484375,2100.0,12000.0,4.539845254778926e-09
"[249234.573652447, 8.554520160171574, 0.545176883257237, 1.409725855523492, -0.09943156602438662, 0.03743931653818184, 1.2022651356347736]","[862472.0364171985, 6.82477390075695, 0.9568928775700186, -0.47546834345814837, 0.17436254608475285, 0.020498951897542722, 2.450269519892702]",115,111.5234375,2100.0,12000.0,4.559631726195137e-09
"[260495.4356528337, 8.554520160171574, 0.701641009959697, 0.7730782037858126, -0.05428467654935526, 0.0013687059626983338, 1.2180897134791007]","[730170.8635944527, 6.82477390075695, 0.9436598092962515, -0.3132573355818917, 0.09165101333906679, -0.04530448668887992, 2.320746761898617]",115,111.5625,2100.0,12000.0,4.5794994466380935e-09
"[233829.8888454597, 8.554520160171574, 0.6793185200627512, 0.9104103569370117, -0.06999771654464136, -0.008094985271155134, 1.164896690519855]","[757048.1288799961, 6.82477390075695, 0.934692553919515, -0.3945055749472699, 0.10178075066967002, -0.016002699203408532, 2.3252158738346105]",115,111.6015625,2100.0,12000.0,4.59944872965925e-09
"[253946.39489267537, 8.554520160171574, 0.6383760378013161, 1.2320706037745142, -0.09353507593086174, 0.012459089057920982, 1.2197183184207514]","[915763.7672071061, 6.82477390075695, 0.9945898043906869, -0.6080575425782637, 0.1802480716456437, 0.006516626691470606, 2.508250341731119]",115,111.640625,2100.0,12000.0,4.619479889945659e-09
"[248572.90589855437, 7.737352294586978, 0.6752761005356125, 0.8504839976924816, -0.0671308321010512, 0.003459880700427199, 1.2392064421426163]","[861732.418427762, 6.82477390075695, 0.9693103051263718, -0.5037503847200568, 0.1309137598333957, -0.08201111209550685, 2.3935451888393233]",115,111.6796875,2100.0,12000.0,4.639593243323828e-09
"[223536.00277568508, 6.82477390075695, 0.742620461799486, 0.2875895308628751, -0.06465948722796726, -0.01617174344450688, 1.157974649423865]","[643836.4657912795, 7.737352294586978, 0.9410156764707687, -0.40506337651162294, 0.06735114550280039, -0.00012099474287879986, 2.2219414340446937]",115,111.71875,2100.0,12000.0,4.659789106763595e-09
"[248344.34216811668, 8.554520160171574, 0.7203149323681433, 0.7185442036764118, -0.09957134634330504, 0.017332660480323368, 1.1992870999413332]","[724968.2376652829, 6.82477390075695, 0.9343922466155211, -0.4127542077505275, 0.12185798868442883, 0.03387697263078429, 2.28894450740289]",115,111.7578125,2100.0,12000.0,4.680067798382014e-09
"[240545.19735336737, 8.554520160171574, 0.6429256186516222, 1.136042015781305, -0.04576680776335975, 0.007920153985472833, 1.2082902349839726]","[776927.2865505491, 6.82477390075695, 0.9523350475833754, -0.40842609153236387, 0.07008213223751734, -0.03308415035603342, 2.3366988856773117]",115,111.796875,2100.0,12000.0,4.700429637447247e-09
"[252514.37651816363, 8.554520160171574, 0.7201145848476898, 0.6474635993126809, -0.14278696377441896, -0.018236638818874714, 1.2116521491362109]","[722453.2727272144, 7.737352294586978, 0.9535674219498755, -0.36909901118211463, -0.015290391278432843, 0.005407356548037299, 2.298326625364463]",115,111.8359375,2100.0,12000.0,4.720874944382481e-09
"[261848.47888026317, 8.554520160171574, 0.5749387428910453, 0.9759255575183827, -0.12290957766946875, 0.024858501542909767, 1.242985305570893]","[690960.1281592799, 7.737352294586978, 0.9363327043759592, -0.3208226743356848, 0.06364154972734201, 0.018572203190455185, 2.295835337817603]",115,111.875,2100.0,12000.0,4.741404040769841e-09
"[287438.1861310036, 8.554520160171574, 0.5839937431751099, 1.3752952445199362, -0.14173795820407964, -0.005702176968269963, 1.3346222692270113]","[693421.5635801151, 6.82477390075695, 0.8757104362660473, -0.17792617084917595, 0.12209059934597198, -0.017823004141483103, 2.2813277688959945]",115,111.9140625,2100.0,12000.0,4.762017249354336e-09
"[278116.7996247552, 8.554520160171574, 0.668061223430188, 1.3309489994686654, -0.21984361737723324, -0.02596826485332626, 1.2679169383706528]","[703763.4258541375, 6.82477390075695, 0.8811122113033472, -0.3024074632423077, 0.06458474675166917, -0.013611485158778101, 2.252311427989303]",115,111.953125,2100.0,12000.0,4.782714894047796e-09
"[239831.62089201753, 8.554520160171574, 0.6870462952659537, 0.8898279500706683, -0.09166187459423832, 0.043066692326749034, 1.1450222603170426]","[781105.1155767922, 7.737352294586978, 0.9651239350737859, -0.4927888099230686, 0.10508557642503477, 0.018062633047431647, 2.3802658585322147]",115,111.9921875,2100.0,12000.0,4.803497299932836e-09
"[286518.10555915977, 8.342473455385782, 0.6237902752967381, 1.66317708757167, -0.2569491908799955, 0.018102492970699494, 1.319719223689589]","[849938.0000090916, 6.82477390075695, 0.9712947602641485, -0.47411922142615337, 0.08910199719448787, -0.0071373544181481, 2.4428411068223035]",115,112.03125,2100.0,12000.0,4.82436479326683e-09
"[356568.5590376343, 8.554520160171574, 0.6873505209040007, 1.4169160232005513, -0.3045480734955336, -0.023250684303757152, 1.4548418667888663]","[812407.3408816276, 6.82477390075695, 0.9457972667286109, -0.4399585151025782, 0.13031721775122465, -0.028899170596049423, 2.3388230220980954]",115,112.0703125,2100.0,12000.0,4.8453177014858936e-09
"[291543.4774330706, 8.554520160171574, 0.6757877916954386, 1.4511883936428571, -0.2665843373981873, 0.010938586942398949, 1.3053117797814122]","[838635.8318410363, 6.82477390075695, 0.9455828200296896, -0.44386051703572527, 0.12590661012668536, 0.010643784021801285, 2.3983926599474388]",115,112.109375,2100.0,12000.0,4.8663563532088816e-09
"[238065.60061768565, 6.82477390075695, 0.6705811577537966, 1.0380412101288758, -0.030207477955659274, 0.0193360660783354, 1.151540169402933]","[728018.5259898072, 7.737352294586978, 0.9283018738084243, -0.3349802438148872, 0.05986770424894648, -0.018802180419545393, 2.330208834302282]",115,112.1484375,2100.0,12000.0,4.887481078241402e-09
"[273039.4171908485, 8.554520160171574, 0.747876318537551, 0.5934981400214729, -0.13200325148551686, -0.00500617977102503, 1.235767368881736]","[680534.810066383, 7.737352294586978, 0.9689323268345214, -0.368358013341779, 0.10125485430120525, 0.013889509148765598, 2.2671716067910173]",115,112.1875,2100.0,12000.0,4.908692207579833e-09
"[301930.30505032954, 8.554520160171574, 0.79651919004745, 0.7619730206680724, -0.3357115673086671, -0.012814949495052994, 1.3474358932503956]","[836997.9501785395, 6.82477390075695, 0.9926121503965473, -0.41802833721538946, 0.07780768259404967, 0.05356314699039847, 2.3656298250630603]",115,112.2265625,2100.0,12000.0,4.92999007341537e-09
"[294010.4602400132, 8.554520160171574, 0.7536342167707455, 0.92602569134301, -0.20575766102223403, 0.019966911897936084, 1.3294101270660288]","[739904.6855221958, 6.82477390075695, 0.9556115836475635, -0.39382631320019224, 0.04961138437753287, -0.039838761725310604, 2.254997208365556]",115,112.265625,2100.0,12000.0,4.951375009138063e-09
"[249548.0702180614, 8.554520160171574, 0.7008699095829571, 0.5049612294635359, 0.03745748655808071, 0.008946882990456635, 1.2127468122528742]","[639333.0887844068, 7.737352294586978, 0.9762433478345692, -0.5121431860701926, 0.07554110616177431, -0.02791591149966418, 2.1841853163727527]",115,112.3046875,2100.0,12000.0,4.972847349340882e-09
"[245415.397072294, 8.554520160171574, 0.520596350363761, 1.8859074540422878, -0.16290931466037398, 0.005684157056555627, 1.225180048490231]","[708458.8418464459, 6.82477390075695, 0.970736265092303, -0.5735544342638623, 0.1812141665407039, 0.02180408916566536, 2.3139451432807423]",115,112.34375,2100.0,12000.0,4.9944074298237976e-09
"[286146.76516657224, 8.554520160171574, 0.5386730860842279, 1.9645271522695609, -0.20331119484057433, 0.02617869899271394, 1.2727003526833256]","[845089.0654941716, 6.82477390075695, 0.9748964933852099, -0.48830606667429644, 0.22222270925879797, -0.028849915416209265, 2.4308231423426805]",115,112.3828125,2100.0,12000.0,5.016055587597862e-09
"[263431.3261863011, 8.554520160171574, 0.6487395632476083, 0.7653914340709749, -0.04883366657272848, -0.004462056649068387, 1.216570298324923]","[810973.9711926518, 6.82477390075695, 0.9053108431469201, -0.33674520097479066, 0.20941228107596363, 0.015210373585384608, 2.378766242144058]",115,112.421875,2100.0,12000.0,5.037792160889316e-09
"[248894.6794711007, 8.554520160171574, 0.738258026120778, 0.49726123448214166, -0.158712624837168, 0.027346685523581212, 1.1969746964535566]","[816055.510023976, 7.737352294586978, 0.893530902140377, -0.32060927694834573, 0.10027245335466609, 0.028364399609572117, 2.394277597937471]",115,112.4609375,2100.0,12000.0,5.059617489143694e-09
"[406125.0449732751, 8.554520160171574, 0.5385469520623563, 2.109581272343088, -0.3504022948529206, 0.028413501171993958, 1.53146261859067]","[1011033.2181210215, 6.82477390075695, 0.9648606174360046, -0.42763568254408746, 0.12062224499126932, 0.0028922122230922546, 2.53802854157833]",115,112.5,2100.0,12000.0,5.081531913029961e-09
"[444596.94218270446, 8.554520160171574, 0.5484040043733869, 1.772064412199832, -0.18393105344433747, -0.037627583652963724, 1.5878941322122038]","[893866.9091027133, 6.82477390075695, 0.9596058181556725, -0.40795520839053667, 0.10425219465180409, 0.010973429650287208, 2.4332870034802934]",115,112.5390625,2100.0,12000.0,5.103535774444648e-09
"[310196.0323838614, 7.737352294586978, 0.6905481121346415, 0.870975540476441, 0.036021105353493434, 0.027719688949635196, 1.3500918326719222]","[845567.195437053, 7.737352294586978, 0.9426165981218153, -0.4105136693222966, 0.05214324489846396, -0.012193875010108336, 2.4437472663262714]",115,112.578125,2100.0,12000.0,5.125629416516004e-09
"[332032.5931083892, 7.737352294586978, 0.6828572892262499, 1.1167921968956138, -0.07083290568910748, 0.03157765373837905, 1.3883033567427954]","[992325.5323617744, 7.737352294586978, 0.9532684246549448, -0.4984333583316425, 0.11812856314687165, -0.0035246262839944685, 2.555543083250567]",114,112.6171875,2100.0,12000.0,5.14781318360817e-09
"[313230.21304705227, 8.554520160171574, 0.695365089149612, 1.1752387863838507, -0.2756046787160514, -0.02982646889325277, 1.3637527429544203]","[975963.8801253894, 6.82477390075695, 0.9454334915414071, -0.5331414732726216, 0.12500189824832067, 0.06511016724362498, 2.5154882254647237]",114,112.65625,2100.0,12000.0,5.170087421325344e-09
"[271211.2893508316, 8.554520160171574, 0.5762436122255299, 1.638465279066958, -0.3166848557520228, 0.0011983680712622854, 1.30047902877085]","[808329.8771725283, 6.82477390075695, 0.9449975458976765, -0.3500631934750551, 0.15344647854610033, 0.020306156874142757, 2.3921957011638875]",114,112.6953125,2100.0,12000.0,5.192452476515993e-09
"[284851.48823725566, 8.554520160171574, 0.5667406159958464, 1.5805110551562276, -0.19180862282016387, 0.004294077538024735, 1.3364542562864654]","[769528.1712515078, 6.82477390075695, 0.9399827483543732, -0.3601350910518999, 0.13312274019933687, -0.02635224505642672, 2.361952270322437]",114,112.734375,2100.0,12000.0,5.214908697277043e-09
